,skeleton-id,node-id-src,node-id-dst,branch-distance,branch-type,mean-pixel-value,stdev-pixel-value,image-coord-src-0,image-coord-src-1,image-coord-dst-0,image-coord-dst-1,coord-src-0,coord-src-1,coord-dst-0,coord-dst-1,euclidean-distance
162,38,4022,7859,29.814554310297975,1,1.0,0.0,520.0,733.25,508.0,711.0,520.0,733.25,508.0,711.0,25.279685520195855
163,38,4022,4135,55.978767872671035,2,1.0,0.0,520.0,733.25,542.0,776.25,520.0,733.25,542.0,776.25,48.30113870293329
164,38,4022,8519,14.258205124193925,1,1.0,0.0,520.0,733.25,533.0,730.0,520.0,733.25,533.0,730.0,13.400093283257396
165,24,4081,7811,33.51915105666127,1,1.0,0.0,519.3333333333334,1550.3333333333333,505.0,1578.0,519.3333333333334,1550.3333333333333,505.0,1578.0,31.1590899881382
166,24,4081,4137,29.149724278317404,2,1.0,0.0,519.3333333333334,1550.3333333333333,546.0,1543.75,519.3333333333334,1550.3333333333333,546.0,1543.75,27.467278512602697
167,43,4099,8210,15.015349532506532,1,1.0,0.0,533.0,1825.75,520.0,1831.0,533.0,1825.75,520.0,1831.0,14.020074892809953
168,43,4099,4114,53.836632248940106,2,1.0,0.0,533.0,1825.75,539.0,1774.25,533.0,1825.75,539.0,1774.25,51.848336521049546
169,43,4099,8897,11.186922407760342,1,1.0,0.0,533.0,1825.75,543.0,1829.0,533.0,1825.75,543.0,1829.0,10.514870422406545
170,24,4100,8563,24.843776657252725,1,1.0,0.0,537.25,1406.0,534.0,1384.0,537.25,1406.0,534.0,1384.0,22.238761206506087
171,24,4100,4137,146.4640492469096,2,1.0,0.0,537.25,1406.0,546.0,1543.75,537.25,1406.0,546.0,1543.75,138.02762404678276
172,24,4100,4483,51.57106781186546,2,1.0,0.0,537.25,1406.0,586.75,1405.0,537.25,1406.0,586.75,1405.0,49.51009997970111
173,43,4114,4739,120.27018352844554,2,1.0,0.0,539.0,1774.25,642.0,1739.0,539.0,1774.25,642.0,1739.0,108.86488184901502
174,38,4135,4214,82.90551729391325,2,1.0,0.0,542.0,776.25,559.6666666666666,851.6666666666666,542.0,776.25,559.6666666666666,851.6666666666666,77.45827729960314
175,38,4135,9440,24.843776657252725,1,1.0,0.0,542.0,776.25,564.0,769.0,542.0,776.25,564.0,769.0,23.163818769797004
176,2,4136,8920,12.113886733570661,1,1.0,0.0,542.6666666666666,547.3333333333334,544.0,559.0,542.6666666666666,547.3333333333334,544.0,559.0,11.742609969205658
177,2,4136,5364,345.56180831641376,2,1.0,0.0,542.6666666666666,547.3333333333334,789.0,450.0,542.6666666666666,547.3333333333334,789.0,450.0,264.86579410880694
178,24,4137,4348,36.63500565255613,2,1.0,0.0,546.0,1543.75,577.3333333333334,1556.6666666666667,546.0,1543.75,577.3333333333334,1556.6666666666667,33.89126813141638
179,22,4142,9497,75.25089905842724,1,1.0,0.0,549.6666666666666,1293.3333333333333,566.0,1350.0,549.6666666666666,1293.3333333333333,566.0,1350.0,58.97362875802114
180,22,4142,4267,47.28595883108897,2,1.0,0.0,549.6666666666666,1293.3333333333333,566.25,1254.0,549.6666666666666,1293.3333333333333,566.25,1254.0,42.68627479126693
181,38,4214,4323,12.315181178043806,2,1.0,0.0,559.6666666666666,851.6666666666666,568.0,860.25,559.6666666666666,851.6666666666666,568.0,860.25,11.963195875499023
182,38,4240,9215,10.429563094879628,1,1.0,0.0,561.0,955.25,554.0,948.0,561.0,955.25,554.0,948.0,10.077822185373186
183,38,4240,9382,9.57842712474619,1,1.0,0.0,561.0,955.25,561.0,964.0,561.0,955.25,561.0,964.0,8.75
184,38,4240,4512,37.120501931362725,2,1.0,0.0,561.0,955.25,592.6666666666666,941.6666666666666,561.0,955.25,592.6666666666666,941.6666666666666,34.45699816034793
185,24,4241,9394,7.57842712474619,1,1.0,0.0,563.0,1705.25,561.0,1712.0,563.0,1705.25,561.0,1712.0,7.0400639201643616
186,24,4241,4843,216.30816672083608,2,1.0,0.0,563.0,1705.25,726.3333333333334,1594.3333333333333,563.0,1705.25,726.3333333333334,1594.3333333333333,197.43425417647833
187,22,4267,9810,17.84399156182083,1,1.0,0.0,566.25,1254.0,583.0,1257.0,566.25,1254.0,583.0,1257.0,17.016536075241635
188,38,4323,4485,65.41128668039208,2,1.0,0.0,568.0,860.25,592.6666666666666,915.3333333333334,568.0,860.25,592.6666666666666,915.3333333333334,60.35410554018308
189,38,4323,9758,13.672418686567019,1,1.0,0.0,568.0,860.25,580.0,856.0,568.0,860.25,580.0,856.0,12.730377056474016
190,47,4324,9445,11.542472332656482,1,1.0,0.0,573.3333333333334,1105.3333333333333,564.0,1100.0,573.3333333333334,1105.3333333333333,564.0,1100.0,10.749676997731395
191,47,4324,9609,3.1343747458110323,1,1.0,0.0,573.3333333333334,1105.3333333333333,572.0,1108.0,573.3333333333334,1105.3333333333333,572.0,1108.0,2.9814239699998044
192,47,4324,11425,134.65299197697152,1,1.0,0.0,573.3333333333334,1105.3333333333333,650.0,1192.0,573.3333333333334,1105.3333333333333,650.0,1192.0,115.71036638473191
193,24,4348,9613,14.542472332656482,1,1.0,0.0,577.3333333333334,1556.6666666666667,572.0,1569.0,577.3333333333334,1556.6666666666667,572.0,1569.0,13.437096247164195
194,24,4348,4843,164.49697949979318,2,1.0,0.0,577.3333333333334,1556.6666666666667,726.3333333333334,1594.3333333333333,577.3333333333334,1556.6666666666667,726.3333333333334,1594.3333333333333,153.68727266035327
195,48,4388,4668,14.899494936611667,0,1.0,0.0,352.0,1531.0,364.0,1524.0,352.0,1531.0,364.0,1524.0,13.892443989449804
196,24,4483,11917,113.31181408878807,1,1.0,0.0,586.75,1405.0,672.0,1345.0,586.75,1405.0,672.0,1345.0,104.24760189088285
197,24,4483,11788,107.85596996607242,1,1.0,0.0,586.75,1405.0,667.0,1450.0,586.75,1405.0,667.0,1450.0,92.00577427531383
198,49,4484,9579,27.986127185551783,1,1.0,0.0,592.75,712.0,571.0,698.0,592.75,712.0,571.0,698.0,25.866242479339746
199,49,4484,4565,109.11438999483443,2,1.0,0.0,592.75,712.0,627.25,807.0,592.75,712.0,627.25,807.0,101.0705199353402
200,49,4484,4542,23.386248989909284,2,1.0,0.0,592.75,712.0,610.3333333333334,698.6666666666666,592.75,712.0,610.3333333333334,698.6666666666666,22.066975073373587
201,38,4485,4512,26.908941669282115,2,1.0,0.0,592.6666666666666,915.3333333333334,592.6666666666666,941.6666666666666,592.6666666666666,915.3333333333334,592.6666666666666,941.6666666666666,26.333333333333258
202,38,4485,10313,12.956685895029658,1,1.0,0.0,592.6666666666666,915.3333333333334,603.0,909.0,592.6666666666666,915.3333333333334,603.0,909.0,12.119772641798614
203,38,4512,4543,36.061623389317745,2,1.0,0.0,592.6666666666666,941.6666666666666,612.6666666666666,969.3333333333334,592.6666666666666,941.6666666666666,612.6666666666666,969.3333333333334,34.13860636353582
204,50,4521,9918,3.8284271247461903,1,1.0,0.0,592.0,1627.0,589.0,1625.0,592.0,1627.0,589.0,1625.0,3.605551275463989
205,50,4521,9966,13.414213562373096,1,1.0,0.0,592.0,1627.0,591.0,1640.0,592.0,1627.0,591.0,1640.0,13.038404810405298
206,50,4521,10323,14.727922061357859,1,1.0,0.0,592.0,1627.0,603.0,1618.0,592.0,1627.0,603.0,1618.0,14.212670403551895
207,49,4542,9619,64.56973085628634,1,1.0,0.0,610.3333333333334,698.6666666666666,573.0,660.0,610.3333333333334,698.6666666666666,573.0,660.0,53.748384988656994
208,49,4542,4782,136.90835979841108,2,1.0,0.0,610.3333333333334,698.6666666666666,673.3333333333334,800.6666666666666,610.3333333333334,698.6666666666666,673.3333333333334,800.6666666666666,119.8874472161285
209,38,4543,10852,17.199326582148945,1,1.0,0.0,612.6666666666666,969.3333333333334,626.0,960.0,612.6666666666666,969.3333333333334,626.0,960.0,16.27540748764499
210,38,4543,4720,46.76179174378044,2,1.0,0.0,612.6666666666666,969.3333333333334,632.0,1007.0,612.6666666666666,969.3333333333334,632.0,1007.0,42.33858235174572
211,49,4565,10173,53.95647502946078,1,1.0,0.0,627.25,807.0,598.0,849.0,627.25,807.0,598.0,849.0,51.18166175496845
212,49,4565,4782,51.535113019775835,2,1.0,0.0,627.25,807.0,673.3333333333334,800.6666666666666,627.25,807.0,673.3333333333334,800.6666666666666,46.516499462257755
213,38,4720,10994,27.82842712474619,1,1.0,0.0,632.0,1007.0,632.0,1034.0,632.0,1007.0,632.0,1034.0,27.0
214,38,4720,11908,46.62741699796951,1,1.0,0.0,632.0,1007.0,672.0,991.0,632.0,1007.0,672.0,991.0,43.08131845707603
215,43,4739,10081,131.2253967444161,1,1.0,0.0,642.0,1739.0,594.0,1848.0,642.0,1739.0,594.0,1848.0,119.10079764636339
216,43,4739,4783,66.05501223052492,2,1.0,0.0,642.0,1739.0,692.6666666666666,1709.3333333333333,642.0,1739.0,692.6666666666666,1709.3333333333333,58.71304984602846
217,51,4740,12595,142.30089698718132,1,1.0,0.0,668.6666666666666,1114.3333333333333,707.0,1019.0,668.6666666666666,1114.3333333333333,707.0,1019.0,102.75158825482396
218,51,4740,4800,90.57416328718608,2,1.0,0.0,668.6666666666666,1114.3333333333333,710.6666666666666,1186.3333333333333,668.6666666666666,1114.3333333333333,710.6666666666666,1186.3333333333333,83.35466393669883
219,51,4740,12617,51.826743580118354,1,1.0,0.0,668.6666666666666,1114.3333333333333,708.0,1087.0,668.6666666666666,1114.3333333333333,708.0,1087.0,47.898039857829474
220,49,4782,12155,11.528100295943755,1,1.0,0.0,673.3333333333334,800.6666666666666,684.0,803.0,673.3333333333334,800.6666666666666,684.0,803.0,10.918892902772772
221,43,4783,12270,22.35652742069006,1,1.0,0.0,692.6666666666666,1709.3333333333333,689.0,1730.0,692.6666666666666,1709.3333333333333,689.0,1730.0,20.98941532190829
222,43,4783,15677,209.96382856996613,1,1.0,0.0,692.6666666666666,1709.3333333333333,848.0,1593.0,692.6666666666666,1709.3333333333333,848.0,1593.0,194.0667124699362
223,52,4793,12176,144.3242182631768,1,1.0,0.0,704.3333333333334,687.3333333333334,685.0,643.0,704.3333333333334,687.3333333333334,685.0,643.0,48.36550653329527
224,52,4793,12458,9.377015432930229,1,1.0,0.0,704.3333333333334,687.3333333333334,700.0,695.0,704.3333333333334,687.3333333333334,700.0,695.0,8.806563209081924
225,52,4793,4830,23.129451170645297,2,1.0,0.0,704.3333333333334,687.3333333333334,727.0,685.75,704.3333333333334,687.3333333333334,727.0,685.75,22.721899617378398
226,53,4799,12459,5.11388673357066,1,1.0,0.0,704.6666666666666,865.6666666666666,700.0,867.0,704.6666666666666,865.6666666666666,700.0,867.0,4.853406592853653
227,53,4799,12830,26.690723931914995,1,1.0,0.0,704.6666666666666,865.6666666666666,717.0,844.0,704.6666666666666,865.6666666666666,717.0,844.0,24.931015935086858
228,53,4799,4851,42.99831645537226,2,1.0,0.0,704.6666666666666,865.6666666666666,736.0,891.0,704.6666666666666,865.6666666666666,736.0,891.0,40.29336863003092
229,51,4800,4844,56.2137009289843,2,1.0,0.0,710.6666666666666,1186.3333333333333,734.6666666666666,1230.3333333333333,710.6666666666666,1186.3333333333333,734.6666666666666,1230.3333333333333,50.11985634456667
230,51,4800,14142,109.15264538792279,1,1.0,0.0,710.6666666666666,1186.3333333333333,780.0,1110.0,710.6666666666666,1186.3333333333333,780.0,1110.0,103.12074907063507
231,52,4829,12648,2.134374745810944,1,1.0,0.0,711.6666666666666,599.6666666666666,710.0,601.0,711.6666666666666,599.6666666666666,710.0,601.0,2.134374745810944
232,52,4829,12728,5.11388673357066,1,1.0,0.0,711.6666666666666,599.6666666666666,713.0,595.0,711.6666666666666,599.6666666666666,713.0,595.0,4.853406592853653
233,52,4829,4830,103.64781139198391,2,1.0,0.0,711.6666666666666,599.6666666666666,727.0,685.75,711.6666666666666,599.6666666666666,727.0,685.75,87.43827187730152
234,52,4830,5327,67.46383434234153,2,1.0,0.0,727.0,685.75,783.75,712.0,727.0,685.75,783.75,712.0,62.526994170518066
235,55,4840,5487,75.01219330881972,0,1.0,0.0,372.0,1151.0,402.0,1089.0,372.0,1151.0,402.0,1089.0,68.87670143089025
236,24,4843,13546,23.77074098306302,1,1.0,0.0,726.3333333333334,1594.3333333333333,748.0,1589.0,726.3333333333334,1594.3333333333333,748.0,1589.0,22.313423961572695
237,51,4844,5505,184.02171270648157,2,1.0,0.0,734.6666666666666,1230.3333333333333,828.6666666666666,1371.3333333333333,734.6666666666666,1230.3333333333333,828.6666666666666,1371.3333333333333,169.4609099468075
238,51,4844,5377,80.56804731165849,2,1.0,0.0,734.6666666666666,1230.3333333333333,792.6666666666666,1182.6666666666667,734.6666666666666,1230.3333333333333,792.6666666666666,1182.6666666666667,75.07403753036796
239,53,4848,12197,94.85596996607242,1,1.0,0.0,736.0,918.75,686.0,985.0,736.0,918.75,686.0,985.0,83.00037650517014
240,53,4848,4851,28.429777999447733,2,1.0,0.0,736.0,918.75,736.0,891.0,736.0,918.75,736.0,891.0,27.75
241,53,4848,5380,81.87174526871593,2,1.0,0.0,736.0,918.75,812.3333333333334,907.6666666666666,736.0,918.75,812.3333333333334,907.6666666666666,77.13376728486404
242,53,4851,13718,24.48528137423857,1,1.0,0.0,736.0,891.0,758.0,885.0,736.0,891.0,758.0,885.0,22.80350850198276
243,54,4855,5070,25.384776310850242,0,1.0,0.0,372.0,1799.0,383.0,1779.0,372.0,1799.0,383.0,1779.0,22.825424421026653
244,56,4865,13072,67.47119365522221,1,1.0,0.0,768.25,1030.0,727.0,1070.0,768.25,1030.0,727.0,1070.0,57.459224672806016
245,56,4865,13640,63.22876787267105,1,1.0,0.0,768.25,1030.0,754.0,974.0,768.25,1030.0,754.0,974.0,57.7846216566311
246,56,4865,14068,8.164213562373096,1,1.0,0.0,768.25,1030.0,776.0,1031.0,768.25,1030.0,776.0,1031.0,7.814249804043892
247,57,5132,5300,39.38477631085023,0,1.0,0.0,387.0,718.0,396.0,752.0,387.0,718.0,396.0,752.0,35.17101079013795
248,53,5318,13568,36.08641734437201,1,1.0,0.0,782.0,837.75,750.0,848.0,782.0,837.75,750.0,848.0,33.601525262999594
249,53,5318,14048,34.64949493661167,1,1.0,0.0,782.0,837.75,775.0,806.0,782.0,837.75,775.0,806.0,32.51249759707796
250,53,5318,5380,85.58508038879287,2,1.0,0.0,782.0,837.75,812.3333333333334,907.6666666666666,782.0,837.75,812.3333333333334,907.6666666666666,76.2131969470438
251,52,5327,5328,102.77714127628697,2,1.0,0.0,783.75,712.0,788.3333333333334,618.3333333333334,783.75,712.0,788.3333333333334,618.3333333333334,93.7787363365965
252,52,5327,18882,497.8286247556045,1,1.0,0.0,783.75,712.0,1009.0,1112.0,783.75,712.0,1009.0,1112.0,459.0616107887916
253,52,5328,13848,29.85618083164133,1,1.0,0.0,788.3333333333334,618.3333333333334,764.0,607.0,788.3333333333334,618.3333333333334,764.0,607.0,26.843165900384367
254,52,5328,5477,27.227773467141326,2,1.0,0.0,788.3333333333334,618.3333333333334,814.6666666666666,615.6666666666666,788.3333333333334,618.3333333333334,814.6666666666666,615.6666666666666,26.46801004147369
255,2,5364,14354,5.0,1,1.0,0.0,789.0,450.0,789.0,455.0,789.0,450.0,789.0,455.0,5.0
256,2,5364,6207,205.34252754752424,2,1.0,0.0,789.0,450.0,921.6666666666666,389.3333333333333,789.0,450.0,921.6666666666666,389.3333333333333,145.87970691254105
257,58,5365,14189,16.257990219625817,1,1.0,0.0,791.25,1085.0,782.0,1073.0,791.25,1085.0,782.0,1073.0,15.15132007450176
258,58,5365,14401,4.429777999447732,1,1.0,0.0,791.25,1085.0,790.0,1089.0,791.25,1085.0,790.0,1089.0,4.190763653560053
259,58,5365,14458,2.0155644370746373,1,1.0,0.0,791.25,1085.0,793.0,1086.0,791.25,1085.0,793.0,1086.0,2.0155644370746373
260,51,5377,5402,44.62692181470438,2,1.0,0.0,792.6666666666666,1182.6666666666667,812.3333333333334,1146.6666666666667,792.6666666666666,1182.6666666666667,812.3333333333334,1146.6666666666667,41.02167448773612
261,51,5377,14565,15.54247233265648,1,1.0,0.0,792.6666666666666,1182.6666666666667,798.0,1196.0,792.6666666666666,1182.6666666666667,798.0,1196.0,14.360439485691954
262,53,5380,15006,6.548588308184039,1,1.0,0.0,812.3333333333334,907.6666666666666,818.0,910.0,812.3333333333334,907.6666666666666,818.0,910.0,6.1282587702833915
263,59,5381,14678,11.20544255767642,1,1.0,0.0,812.6666666666666,966.3333333333334,804.0,960.0,812.6666666666666,966.3333333333334,804.0,960.0,10.734161458736404
264,59,5381,14888,8.11388673357066,1,1.0,0.0,812.6666666666666,966.3333333333334,814.0,974.0,812.6666666666666,966.3333333333334,814.0,974.0,7.781745019952471
265,59,5381,5974,150.0738166981376,2,1.0,0.0,812.6666666666666,966.3333333333334,887.3333333333334,1057.6666666666667,812.6666666666666,966.3333333333334,887.3333333333334,1057.6666666666667,117.96986432512715
266,51,5402,14939,19.942313858316965,1,1.0,0.0,812.3333333333334,1146.6666666666667,815.0,1128.0,812.3333333333334,1146.6666666666667,815.0,1128.0,18.85618083164134
267,51,5402,5528,28.505274203213546,2,1.0,0.0,812.3333333333334,1146.6666666666667,837.3333333333334,1155.3333333333333,812.3333333333334,1146.6666666666667,837.3333333333334,1155.3333333333333,26.459612829954796
268,60,5404,5405,1.0,0,1.0,0.0,399.0,2056.0,399.0,2057.0,399.0,2056.0,399.0,2057.0,1.0
269,52,5477,15350,32.67023591967471,1,1.0,0.0,814.6666666666666,615.6666666666666,834.0,595.0,814.6666666666666,615.6666666666666,834.0,595.0,28.299980369054833
270,52,5477,5558,52.771025300759504,2,1.0,0.0,814.6666666666666,615.6666666666666,851.0,647.25,814.6666666666666,615.6666666666666,851.0,647.25,48.14164575038498
271,61,5504,14247,37.25820512419392,1,1.0,0.0,821.0,521.25,785.0,520.0,821.0,521.25,785.0,520.0,36.02169485185282
272,61,5504,14955,43.40685424949237,1,1.0,0.0,821.0,521.25,816.0,562.0,821.0,521.25,816.0,562.0,41.0556025409444
273,61,5504,5557,39.00126181349021,2,1.0,0.0,821.0,521.25,851.0,498.75,821.0,521.25,851.0,498.75,37.5
274,51,5505,16576,92.69680126520713,1,1.0,0.0,828.6666666666666,1371.3333333333333,896.0,1366.0,828.6666666666666,1371.3333333333333,896.0,1366.0,67.54422419587205
275,51,5505,6793,353.68505509504934,2,1.0,0.0,828.6666666666666,1371.3333333333333,1019.3333333333334,1506.3333333333333,828.6666666666666,1371.3333333333333,1019.3333333333334,1506.3333333333333,233.6210131340454
276,51,5528,6206,125.41153965121505,2,1.0,0.0,837.3333333333334,1155.3333333333333,889.6666666666666,1238.6666666666667,837.3333333333334,1155.3333333333333,889.6666666666666,1238.6666666666667,98.40336489278322
277,51,5528,15746,15.77074098306302,1,1.0,0.0,837.3333333333334,1155.3333333333333,851.0,1150.0,837.3333333333334,1155.3333333333333,851.0,1150.0,14.670454056443528
278,62,5538,5648,5.82842712474619,0,1.0,0.0,403.0,2056.0,408.0,2054.0,403.0,2056.0,408.0,2054.0,5.385164807134504
279,61,5557,15757,6.164213562373095,1,1.0,0.0,851.0,498.75,852.0,493.0,851.0,498.75,852.0,493.0,5.836308764964376
280,61,5557,16361,48.88540721759533,1,1.0,0.0,851.0,498.75,884.0,529.0,851.0,498.75,884.0,529.0,44.76675663927419
281,52,5558,15843,18.25820512419392,1,1.0,0.0,851.0,647.25,855.0,664.0,851.0,647.25,855.0,664.0,17.220990099294525
282,52,5558,16177,24.015349532506534,1,1.0,0.0,851.0,647.25,873.0,644.0,851.0,647.25,873.0,644.0,22.238761206506087
283,64,5737,5954,12.65685424949238,0,1.0,0.0,413.0,665.0,424.0,661.0,413.0,665.0,424.0,661.0,11.704699910719626
284,63,5819,5914,57.04163056034259,0,1.0,0.0,416.0,1825.0,421.0,1875.0,416.0,1825.0,421.0,1875.0,50.24937810560445
285,65,5828,15488,22.672203781998913,1,1.0,0.0,851.25,717.0,840.0,700.0,851.25,717.0,840.0,700.0,20.38535013189619
286,65,5828,15593,21.500845811313212,1,1.0,0.0,851.25,717.0,845.0,736.0,851.25,717.0,845.0,736.0,20.00156243896961
287,65,5828,16376,42.2058441227157,1,1.0,0.0,851.25,717.0,885.0,698.0,851.25,717.0,885.0,698.0,38.73064032519989
288,51,5829,15623,23.743271593864392,1,1.0,0.0,863.25,1240.0,846.0,1225.0,863.25,1240.0,846.0,1225.0,22.859625981192256
289,51,5829,15206,71.02754284132624,1,1.0,0.0,863.25,1240.0,827.0,1295.0,863.25,1240.0,827.0,1295.0,65.87156063127699
290,51,5829,6206,26.863886733570638,2,1.0,0.0,863.25,1240.0,889.6666666666666,1238.6666666666667,863.25,1240.0,889.6666666666666,1238.6666666666667,26.45029405423602
291,66,5848,9984,314.2113090254003,1,1.0,0.0,864.0,1539.75,592.0,1484.0,864.0,1539.75,592.0,1484.0,277.6545740664108
292,66,5848,10547,411.0952377915618,1,1.0,0.0,864.0,1539.75,613.0,1289.0,864.0,1539.75,613.0,1289.0,354.7908715003812
293,66,5848,16477,26.84399156182083,1,1.0,0.0,864.0,1539.75,890.0,1542.0,864.0,1539.75,890.0,1542.0,26.097174176527236
294,67,5932,6329,25.48528137423857,0,1.0,0.0,422.0,2052.0,439.0,2064.0,422.0,2052.0,439.0,2064.0,20.808652046684813
295,59,5974,15931,35.927248643506715,1,1.0,0.0,887.3333333333334,1057.6666666666667,859.0,1074.0,887.3333333333334,1057.6666666666667,859.0,1074.0,32.70406023042942
296,59,5974,6230,101.5264207903152,2,1.0,0.0,887.3333333333334,1057.6666666666667,950.0,1122.75,887.3333333333334,1057.6666666666667,950.0,1122.75,90.3490530602777
297,68,6022,6532,41.798989873223334,0,1.0,0.0,427.0,1117.0,447.0,1143.0,427.0,1117.0,447.0,1143.0,32.802438933713454
298,69,6106,6131,11.414213562373096,0,1.0,0.0,430.0,1783.0,431.0,1772.0,430.0,1783.0,431.0,1772.0,11.045361017187261
299,51,6206,16705,20.027753706895055,1,1.0,0.0,889.6666666666666,1238.6666666666667,905.0,1250.0,889.6666666666666,1238.6666666666667,905.0,1250.0,19.06713286143344
300,2,6207,16945,4.113886733570716,1,1.0,0.0,921.6666666666666,389.3333333333333,921.0,393.0,921.6666666666666,389.3333333333333,921.0,393.0,3.7267799624996614
301,2,6207,8139,870.1386818476377,2,1.0,0.0,921.6666666666666,389.3333333333333,1276.3333333333333,403.6666666666667,921.6666666666666,389.3333333333333,1276.3333333333333,403.6666666666667,354.9561788290054
302,70,6208,16581,34.54247233265656,1,1.0,0.0,929.3333333333334,586.6666666666666,897.0,586.0,929.3333333333334,586.6666666666666,897.0,586.0,32.34020545526715
303,70,6208,16712,135.12608004239036,1,1.0,0.0,929.3333333333334,586.6666666666666,906.0,465.0,929.3333333333334,586.6666666666666,906.0,465.0,123.88390622765418
304,70,6208,6217,81.06162338931772,2,1.0,0.0,929.3333333333334,586.6666666666666,947.6666666666666,658.3333333333334,929.3333333333334,586.6666666666666,947.6666666666666,658.3333333333334,73.97447007057389
305,70,6217,16802,45.176005306153556,1,1.0,0.0,947.6666666666666,658.3333333333334,910.0,640.0,947.6666666666666,658.3333333333334,910.0,640.0,41.89139397166066
306,70,6217,6238,8.22777346714132,2,1.0,0.0,947.6666666666666,658.3333333333334,950.3333333333334,665.6666666666666,947.6666666666666,658.3333333333334,950.3333333333334,665.6666666666666,7.803133273813038
307,59,6230,16487,66.81433940572984,1,1.0,0.0,950.0,1122.75,891.0,1126.0,950.0,1122.75,891.0,1126.0,59.08944491192992
308,59,6230,17886,15.843991561820829,1,1.0,0.0,950.0,1122.75,965.0,1125.0,950.0,1122.75,965.0,1125.0,15.167811312117513
309,70,6238,6482,72.11220318894289,2,1.0,0.0,950.3333333333334,665.6666666666666,965.6666666666666,724.3333333333334,950.3333333333334,665.6666666666666,965.6666666666666,724.3333333333334,60.63735555652881
310,70,6238,6609,66.39079866815183,2,1.0,0.0,950.3333333333334,665.6666666666666,987.0,709.75,950.3333333333334,665.6666666666666,987.0,709.75,57.33920754790933
311,51,6239,17275,19.94231385831683,1,1.0,0.0,955.6666666666666,1417.3333333333333,937.0,1414.0,955.6666666666666,1417.3333333333333,937.0,1414.0,18.96195020443714
312,51,6239,17837,60.599168107809334,1,1.0,0.0,955.6666666666666,1417.3333333333333,963.0,1475.0,955.6666666666666,1417.3333333333333,963.0,1475.0,58.13107793790024
313,51,6239,6483,25.927248643506726,2,1.0,0.0,955.6666666666666,1417.3333333333333,974.0,1399.0,955.6666666666666,1417.3333333333333,974.0,1399.0,25.927248643506715
314,70,6482,6893,108.01170216455375,2,1.0,0.0,965.6666666666666,724.3333333333334,1024.75,803.0,965.6666666666666,724.3333333333334,1024.75,803.0,98.38335592071567
315,70,6482,6609,27.214676114655475,2,1.0,0.0,965.6666666666666,724.3333333333334,987.0,709.75,965.6666666666666,724.3333333333334,987.0,709.75,25.84153095739927
316,51,6483,6504,81.05698009284912,2,1.0,0.0,974.0,1399.0,977.25,1328.0,974.0,1399.0,977.25,1328.0,71.0743448791475
317,51,6483,6765,42.24264068711928,2,1.0,0.0,974.0,1399.0,1015.0,1398.0,974.0,1399.0,1015.0,1398.0,41.012193308819754
318,51,6504,17954,30.08641734437201,1,1.0,0.0,977.25,1328.0,967.0,1302.0,977.25,1328.0,967.0,1302.0,27.94749541551085
319,51,6504,6638,15.179777999447733,2,1.0,0.0,977.25,1328.0,992.0,1329.25,977.25,1328.0,992.0,1329.25,14.802871343087462
320,70,6609,6895,92.2565256185654,2,1.0,0.0,987.0,709.75,1037.25,778.0,987.0,709.75,1037.25,778.0,84.75331851909989
321,73,6632,16980,75.40034074792486,1,1.0,0.0,987.0,1262.75,923.0,1278.0,987.0,1262.75,923.0,1278.0,65.79181180055767
322,73,6632,6633,27.29858830818413,2,1.0,0.0,987.0,1262.75,989.3333333333334,1236.3333333333333,987.0,1262.75,989.3333333333334,1236.3333333333333,26.51951587458237
323,73,6632,18768,20.84377665725272,1,1.0,0.0,987.0,1262.75,1005.0,1270.0,987.0,1262.75,1005.0,1270.0,19.40521837032503
324,73,6633,17202,63.513035081133616,1,1.0,0.0,989.3333333333334,1236.3333333333333,933.0,1219.0,989.3333333333334,1236.3333333333333,933.0,1219.0,58.9397055378536
325,73,6633,6871,39.20030407794264,2,1.0,0.0,989.3333333333334,1236.3333333333333,1024.0,1224.75,989.3333333333334,1236.3333333333333,1024.0,1224.75,36.550668788530864
326,51,6638,6767,58.370903496401986,2,1.0,0.0,992.0,1329.25,1018.0,1377.0,992.0,1329.25,1018.0,1377.0,54.36968364815083
327,51,6638,6992,54.972035427536014,2,1.0,0.0,992.0,1329.25,1042.3333333333333,1334.3333333333333,992.0,1329.25,1042.3333333333333,1334.3333333333333,50.58937360970398
328,2,6664,18806,16.82842712474619,1,1.0,0.0,1008.0,1651.0,1006.0,1635.0,1008.0,1651.0,1006.0,1635.0,16.1245154965971
329,2,6664,9038,611.0956520603637,2,1.0,0.0,1008.0,1651.0,1370.0,2032.75,1008.0,1651.0,1370.0,2032.75,526.0960582441195
330,75,6665,18533,15.242640687119286,1,1.0,0.0,1010.0,540.0,996.0,541.0,1010.0,540.0,996.0,541.0,14.035668847618199
331,75,6665,18973,10.828427124746192,1,1.0,0.0,1010.0,540.0,1012.0,530.0,1010.0,540.0,1012.0,530.0,10.198039027185569
332,75,6665,20186,58.18376618407354,1,1.0,0.0,1010.0,540.0,1057.0,567.0,1010.0,540.0,1057.0,567.0,54.20332093147061
333,70,6666,18124,38.25820512419392,1,1.0,0.0,1011.0,913.25,974.0,914.0,1011.0,913.25,974.0,914.0,37.00760057069358
334,70,6666,6764,36.86388673357066,2,1.0,0.0,1011.0,913.25,1012.3333333333334,949.6666666666666,1011.0,913.25,1012.3333333333334,949.6666666666666,36.441067340143675
